SurveyDateStamp	SurveyType	SurveyID	Reach_Name	Reach_ID	Cell_Size	Use	pctCoverage
20040223		IL_CS_MVR_20040223_CS_30903100_04A	Cal Sag Channel RM 310 - 311	IL_CS_MVR_8	10	1	5.4
20050209		IL_CS_MVR_20050209_CS_30963106_05A	Cal Sag Channel RM 310 - 311	IL_CS_MVR_8	10	1	48.29
20050209		IL_CS_MVR_20050209_CS_31063116_05A	Cal Sag Channel RM 310 - 311	IL_CS_MVR_8	10	1	32.19
20080206		IL_CS_MVR_20080206_CS_30903100_08A	Cal Sag Channel RM 310 - 311	IL_CS_MVR_8	10	1	1.77
20080206		IL_CS_MVR_20080206_CS_31003110_08A	Cal Sag Channel RM 310 - 311	IL_CS_MVR_8	10	1	83.53
20100217		IL_CS_MVR_20100217_CS_30903100_10A	Cal Sag Channel RM 310 - 311	IL_CS_MVR_8	10	1	6.22
20100218		IL_CS_MVR_20100218_CS_31003110_10A	Cal Sag Channel RM 310 - 311	IL_CS_MVR_8	10	1	81.8
20110308		IL_CS_MVR_20110308_CS_30903100_11A	Cal Sag Channel RM 310 - 311	IL_CS_MVR_8	10	1	1.57
20110308		IL_CS_MVR_20110308_CS_31003110_11A	Cal Sag Channel RM 310 - 311	IL_CS_MVR_8	10	1	80.47
20130205		IL_CS_MVR_20130205_CS_30903100_13A	Cal Sag Channel RM 310 - 311	IL_CS_MVR_8	10	1	6.7
20130205		IL_CS_MVR_20130205_CS_31003110_13A	Cal Sag Channel RM 310 - 311	IL_CS_MVR_8	10	1	60.74
20130207		IL_CS_MVR_20130207_CS_31103120_13A	Cal Sag Channel RM 310 - 311	IL_CS_MVR_8	10	1	1.22
20210203		IL_CS_MVR_20210203_CS_30903110_21A	Cal Sag Channel RM 310 - 311	IL_CS_MVR_8	10	1	69.07
20210203		IL_CS_MVR_20210203_CS_31103118_21A	Cal Sag Channel RM 310 - 311	IL_CS_MVR_8	10	1	5.14
20210203		IL_CS_MVR_20210203_CS_31103130_21B	Cal Sag Channel RM 310 - 311	IL_CS_MVR_8	10	1	5.22
20210302		IL_CS_MVR_20210302_CS_31003120_21C	Cal Sag Channel RM 310 - 311	IL_CS_MVR_8	10	1	24.35
20010206		IL_CS_MVR_20010206_CS_30303200_01A	Cal Sag Channel RM 311 - 312	IL_CS_MVR_9	10	1	82.76
20040127		IL_CS_MVR_20040127_CS_31103120_04A	Cal Sag Channel RM 311 - 312	IL_CS_MVR_9	10	1	89.72
20050209		IL_CS_MVR_20050209_CS_31063116_05A	Cal Sag Channel RM 311 - 312	IL_CS_MVR_9	10	1	41.29
20050222		IL_CS_MVR_20050222_CS_31133127_05A	Cal Sag Channel RM 311 - 312	IL_CS_MVR_9	10	1	59.94
20080206		IL_CS_MVR_20080206_CS_31003110_08A	Cal Sag Channel RM 311 - 312	IL_CS_MVR_9	10	1	1.62
20080206		IL_CS_MVR_20080206_CS_31103120_08A	Cal Sag Channel RM 311 - 312	IL_CS_MVR_9	10	1	82.51
20100218		IL_CS_MVR_20100218_CS_31003110_10A	Cal Sag Channel RM 311 - 312	IL_CS_MVR_9	10	1	5.45
20100218		IL_CS_MVR_20100218_CS_31103120_10A	Cal Sag Channel RM 311 - 312	IL_CS_MVR_9	10	1	81.31
20110308		IL_CS_MVR_20110308_CS_31003110_11A	Cal Sag Channel RM 311 - 312	IL_CS_MVR_9	10	1	2.3
20110308		IL_CS_MVR_20110308_CS_31103120_11A	Cal Sag Channel RM 311 - 312	IL_CS_MVR_9	10	1	76.75
20130205		IL_CS_MVR_20130205_CS_31003110_13A	Cal Sag Channel RM 311 - 312	IL_CS_MVR_9	10	1	6.88
20130207		IL_CS_MVR_20130207_CS_31103120_13A	Cal Sag Channel RM 311 - 312	IL_CS_MVR_9	10	1	64.95
20130211		IL_CS_MVR_20130211_CS_31203130_13A	Cal Sag Channel RM 311 - 312	IL_CS_MVR_9	10	1	2.75
20210203		IL_CS_MVR_20210203_CS_30903110_21A	Cal Sag Channel RM 311 - 312	IL_CS_MVR_9	10	1	19.61
20210203		IL_CS_MVR_20210203_CS_31103118_21A	Cal Sag Channel RM 311 - 312	IL_CS_MVR_9	10	1	65.41
20210203		IL_CS_MVR_20210203_CS_31103130_21B	Cal Sag Channel RM 311 - 312	IL_CS_MVR_9	10	1	70.81
20210302		IL_CS_MVR_20210302_CS_31003120_21C	Cal Sag Channel RM 311 - 312	IL_CS_MVR_9	10	1	82.05
20010206		IL_CS_MVR_20010206_CS_30303200_01A	Cal Sag Channel RM 312 - 313	IL_CS_MVR_10	10	1	86.49
20040127		IL_CS_MVR_20040127_CS_31203130_04A	Cal Sag Channel RM 312 - 313	IL_CS_MVR_10	10	1	89.87
20050222		IL_CS_MVR_20050222_CS_31133127_05A	Cal Sag Channel RM 312 - 313	IL_CS_MVR_10	10	1	56.56
20050223		IL_CS_MVR_20050223_CS_31253136_05A	Cal Sag Channel RM 312 - 313	IL_CS_MVR_10	10	1	36.71
20080206		IL_CS_MVR_20080206_CS_31103120_08A	Cal Sag Channel RM 312 - 313	IL_CS_MVR_10	10	1	1.48
20080212		IL_CS_MVR_20080212_CS_31203130_08A	Cal Sag Channel RM 312 - 313	IL_CS_MVR_10	10	1	87.22
20100218		IL_CS_MVR_20100218_CS_31103120_10A	Cal Sag Channel RM 312 - 313	IL_CS_MVR_10	10	1	6.15
20100222		IL_CS_MVR_20100222_CS_31203130_10A	Cal Sag Channel RM 312 - 313	IL_CS_MVR_10	10	1	84.1
20110126		IL_CS_MVR_20110126_CS_31203130_11A	Cal Sag Channel RM 312 - 313	IL_CS_MVR_10	10	1	82.02
20110308		IL_CS_MVR_20110308_CS_31103120_11A	Cal Sag Channel RM 312 - 313	IL_CS_MVR_10	10	1	2.29
20130207		IL_CS_MVR_20130207_CS_31103120_13A	Cal Sag Channel RM 312 - 313	IL_CS_MVR_10	10	1	5.57
20130211		IL_CS_MVR_20130211_CS_31203130_13A	Cal Sag Channel RM 312 - 313	IL_CS_MVR_10	10	1	73.34
20210203		IL_CS_MVR_20210203_CS_31103130_21B	Cal Sag Channel RM 312 - 313	IL_CS_MVR_10	10	1	63.9
20210203		IL_CS_MVR_20210203_CS_31303150_21A	Cal Sag Channel RM 312 - 313	IL_CS_MVR_10	10	1	7.51
20210302		IL_CS_MVR_20210302_CS_31003120_21C	Cal Sag Channel RM 312 - 313	IL_CS_MVR_10	10	1	4.67
20210302		IL_CS_MVR_20210302_CS_31203140_21B	Cal Sag Channel RM 312 - 313	IL_CS_MVR_10	10	1	82.54
20010206		IL_CS_MVR_20010206_CS_30303200_01A	Cal Sag Channel RM 313 - 314	IL_CS_MVR_11	10	1	81.89
20040127		IL_CS_MVR_20040127_CS_31203130_04A	Cal Sag Channel RM 313 - 314	IL_CS_MVR_11	10	1	1.1
20040127		IL_CS_MVR_20040127_CS_31303140_04A	Cal Sag Channel RM 313 - 314	IL_CS_MVR_11	10	1	90.7
20050223		IL_CS_MVR_20050223_CS_31253136_05A	Cal Sag Channel RM 313 - 314	IL_CS_MVR_11	10	1	43.9
20050223		IL_CS_MVR_20050223_CS_31363145_05A	Cal Sag Channel RM 313 - 314	IL_CS_MVR_11	10	1	37.93
20070306		IL_CS_MVR_20070306_CS_31353145_07A	Cal Sag Channel RM 313 - 314	IL_CS_MVR_11	10	1	47.17
20080304		IL_CS_MVR_20080304_CS_31303140_08A	Cal Sag Channel RM 313 - 314	IL_CS_MVR_11	10	1	87.98
20100222		IL_CS_MVR_20100222_CS_31203130_10A	Cal Sag Channel RM 313 - 314	IL_CS_MVR_11	10	1	6.26
20100222		IL_CS_MVR_20100222_CS_31303140_10A	Cal Sag Channel RM 313 - 314	IL_CS_MVR_11	10	1	81.4
20110126		IL_CS_MVR_20110126_CS_31303140_11A	Cal Sag Channel RM 313 - 314	IL_CS_MVR_11	10	1	77.67
20130129		IL_CS_MVR_20130129_CS_31403150_13A	Cal Sag Channel RM 313 - 314	IL_CS_MVR_11	10	1	2.22
20130211		IL_CS_MVR_20130211_CS_31203130_13A	Cal Sag Channel RM 313 - 314	IL_CS_MVR_11	10	1	2.13
20130211		IL_CS_MVR_20130211_CS_31303140_13A	Cal Sag Channel RM 313 - 314	IL_CS_MVR_11	10	1	72.77
20210203		IL_CS_MVR_20210203_CS_31103130_21B	Cal Sag Channel RM 313 - 314	IL_CS_MVR_11	10	1	14.77
20210203		IL_CS_MVR_20210203_CS_31303150_21A	Cal Sag Channel RM 313 - 314	IL_CS_MVR_11	10	1	52.55
20210302		IL_CS_MVR_20210302_CS_31203140_21B	Cal Sag Channel RM 313 - 314	IL_CS_MVR_11	10	1	83.47
20210302		IL_CS_MVR_20210302_CS_31403160_21B	Cal Sag Channel RM 313 - 314	IL_CS_MVR_11	10	1	1.85
20010206		IL_CS_MVR_20010206_CS_30303200_01A	Cal Sag Channel RM 314 - 315	IL_CS_MVR_12	10	1	83.53
20040128		IL_CS_MVR_20040128_CS_31403150_04A	Cal Sag Channel RM 314 - 315	IL_CS_MVR_12	10	1	90.57
20050223		IL_CS_MVR_20050223_CS_31363145_05A	Cal Sag Channel RM 314 - 315	IL_CS_MVR_12	10	1	39.53
20050223		IL_CS_MVR_20050223_CS_31453156_05A	Cal Sag Channel RM 314 - 315	IL_CS_MVR_12	10	1	45.9
20070306		IL_CS_MVR_20070306_CS_31353145_07A	Cal Sag Channel RM 314 - 315	IL_CS_MVR_12	10	1	40.4
20080304		IL_CS_MVR_20080304_CS_31303140_08A	Cal Sag Channel RM 314 - 315	IL_CS_MVR_12	10	1	1.67
20080304		IL_CS_MVR_20080304_CS_31403150_08A	Cal Sag Channel RM 314 - 315	IL_CS_MVR_12	10	1	84.61
20100222		IL_CS_MVR_20100222_CS_31303140_10A	Cal Sag Channel RM 314 - 315	IL_CS_MVR_12	10	1	4.32
20100224		IL_CS_MVR_20100224_CS_31403150_10A	Cal Sag Channel RM 314 - 315	IL_CS_MVR_12	10	1	82.63
20110126		IL_CS_MVR_20110126_CS_31303140_11A	Cal Sag Channel RM 314 - 315	IL_CS_MVR_12	10	1	7.7
20110126		IL_CS_MVR_20110126_CS_31403150_11A	Cal Sag Channel RM 314 - 315	IL_CS_MVR_12	10	1	71.71
20130129		IL_CS_MVR_20130129_CS_31403150_13A	Cal Sag Channel RM 314 - 315	IL_CS_MVR_12	10	1	64.79
20210203		IL_CS_MVR_20210203_CS_31303150_21A	Cal Sag Channel RM 314 - 315	IL_CS_MVR_12	10	1	56
20210203		IL_CS_MVR_20210203_CS_31503170_21A	Cal Sag Channel RM 314 - 315	IL_CS_MVR_12	10	1	14.83
20210302		IL_CS_MVR_20210302_CS_31203140_21B	Cal Sag Channel RM 314 - 315	IL_CS_MVR_12	10	1	4.28
20210302		IL_CS_MVR_20210302_CS_31403160_21B	Cal Sag Channel RM 314 - 315	IL_CS_MVR_12	10	1	84.51
20010206		IL_CS_MVR_20010206_CS_30303200_01A	Cal Sag Channel RM 315 - 316	IL_CS_MVR_13	10	1	85.62
20040128		IL_CS_MVR_20040128_CS_31503160_04A	Cal Sag Channel RM 315 - 316	IL_CS_MVR_13	10	1	93.1
20050223		IL_CS_MVR_20050223_CS_31453156_05A	Cal Sag Channel RM 315 - 316	IL_CS_MVR_13	10	1	44.35
20050223		IL_CS_MVR_20050223_CS_31553165_05A	Cal Sag Channel RM 315 - 316	IL_CS_MVR_13	10	1	40.17
20080304		IL_CS_MVR_20080304_CS_31503160_08A	Cal Sag Channel RM 315 - 316	IL_CS_MVR_13	10	1	86.71
20100224		IL_CS_MVR_20100224_CS_31403150_10A	Cal Sag Channel RM 315 - 316	IL_CS_MVR_13	10	1	5.57
20100224		IL_CS_MVR_20100224_CS_31503160_10A	Cal Sag Channel RM 315 - 316	IL_CS_MVR_13	10	1	81.63
20110125		IL_CS_MVR_20110125_CS_31503160_11A	Cal Sag Channel RM 315 - 316	IL_CS_MVR_13	10	1	75.91
20130129		IL_CS_MVR_20130129_CS_31503160_13A	Cal Sag Channel RM 315 - 316	IL_CS_MVR_13	10	1	69.14
20210203		IL_CS_MVR_20210203_CS_31303150_21A	Cal Sag Channel RM 315 - 316	IL_CS_MVR_13	10	1	11.76
20210203		IL_CS_MVR_20210203_CS_31503170_21A	Cal Sag Channel RM 315 - 316	IL_CS_MVR_13	10	1	55.25
20210302		IL_CS_MVR_20210302_CS_31403160_21B	Cal Sag Channel RM 315 - 316	IL_CS_MVR_13	10	1	87.01
20010206		IL_CS_MVR_20010206_CS_30303200_01A	Cal Sag Channel RM 316 - 317	IL_CS_MVR_14	10	1	85.23
20040128		IL_CS_MVR_20040128_CS_31603170_04A	Cal Sag Channel RM 316 - 317	IL_CS_MVR_14	10	1	90.82
20050223		IL_CS_MVR_20050223_CS_31553165_05A	Cal Sag Channel RM 316 - 317	IL_CS_MVR_14	10	1	40.14
20050223		IL_CS_MVR_20050223_CS_31653175_05A	Cal Sag Channel RM 316 - 317	IL_CS_MVR_14	10	1	39.51
20080304		IL_CS_MVR_20080304_CS_31603170_08A	Cal Sag Channel RM 316 - 317	IL_CS_MVR_14	10	1	85.34
20100224		IL_CS_MVR_20100224_CS_31503160_10A	Cal Sag Channel RM 316 - 317	IL_CS_MVR_14	10	1	5.55
20100224		IL_CS_MVR_20100224_CS_31603170_10A	Cal Sag Channel RM 316 - 317	IL_CS_MVR_14	10	1	81.64
20110125		IL_CS_MVR_20110125_CS_31603170_11A	Cal Sag Channel RM 316 - 317	IL_CS_MVR_14	10	1	81.66
20130116		IL_CS_MVR_20130116_CS_31603170_13A	Cal Sag Channel RM 316 - 317	IL_CS_MVR_14	10	1	78.34
20210203		IL_CS_MVR_20210203_CS_31503170_21A	Cal Sag Channel RM 316 - 317	IL_CS_MVR_14	10	1	53.6
20210203		IL_CS_MVR_20210203_CS_31703190_21A	Cal Sag Channel RM 316 - 317	IL_CS_MVR_14	10	1	10.53
20210302		IL_CS_MVR_20210302_CS_31403160_21B	Cal Sag Channel RM 316 - 317	IL_CS_MVR_14	10	1	9.62
20210302		IL_CS_MVR_20210302_CS_31603180_21B	Cal Sag Channel RM 316 - 317	IL_CS_MVR_14	10	1	82.29
20010206		IL_CS_MVR_20010206_CS_30303200_01A	Cal Sag Channel RM 317 - 318	IL_CS_MVR_15	10	1	80.18
20040129		IL_CS_MVR_20040129_CS_31703180_04A	Cal Sag Channel RM 317 - 318	IL_CS_MVR_15	10	1	90.77
20050223		IL_CS_MVR_20050223_CS_31653175_05A	Cal Sag Channel RM 317 - 318	IL_CS_MVR_15	10	1	39.2
20050223		IL_CS_MVR_20050223_CS_31753185_05A	Cal Sag Channel RM 317 - 318	IL_CS_MVR_15	10	1	39.8
20080305		IL_CS_MVR_20080305_CS_31703180_08A	Cal Sag Channel RM 317 - 318	IL_CS_MVR_15	10	1	86.85
20100223		IL_CS_MVR_20100223_CS_31703180_10A	Cal Sag Channel RM 317 - 318	IL_CS_MVR_15	10	1	84.98
20100224		IL_CS_MVR_20100224_CS_31603170_10A	Cal Sag Channel RM 317 - 318	IL_CS_MVR_15	10	1	5.93
20110105		IL_CS_MVR_20110105_CS_31703180_11A	Cal Sag Channel RM 317 - 318	IL_CS_MVR_15	10	1	85.23
20110125		IL_CS_MVR_20110125_CS_31603170_11A	Cal Sag Channel RM 317 - 318	IL_CS_MVR_15	10	1	1.51
20110208		IL_CS_MVR_20110208_CS_31803190_11A	Cal Sag Channel RM 317 - 318	IL_CS_MVR_15	10	1	5.55
20130116		IL_CS_MVR_20130116_CS_31603170_13A	Cal Sag Channel RM 317 - 318	IL_CS_MVR_15	10	1	1.47
20130116		IL_CS_MVR_20130116_CS_31703180_13A	Cal Sag Channel RM 317 - 318	IL_CS_MVR_15	10	1	66.29
20210203		IL_CS_MVR_20210203_CS_31503170_21A	Cal Sag Channel RM 317 - 318	IL_CS_MVR_15	10	1	13.51
20210203		IL_CS_MVR_20210203_CS_31703190_21A	Cal Sag Channel RM 317 - 318	IL_CS_MVR_15	10	1	60.97
20210302		IL_CS_MVR_20210302_CS_31603180_21B	Cal Sag Channel RM 317 - 318	IL_CS_MVR_15	10	1	85.8
20210302		IL_CS_MVR_20210302_CS_31803200_21B	Cal Sag Channel RM 317 - 318	IL_CS_MVR_15	10	1	5.49
20010206		IL_CS_MVR_20010206_CS_30303200_01A	Cal Sag Channel RM 318 - 319	IL_CS_MVR_16	10	1	77.88
20040114		IL_CS_MVR_20040114_CS_31803190_04A	Cal Sag Channel RM 318 - 319	IL_CS_MVR_16	10	1	87.83
20040129		IL_CS_MVR_20040129_CS_31703180_04A	Cal Sag Channel RM 318 - 319	IL_CS_MVR_16	10	1	10.39
20050223		IL_CS_MVR_20050223_CS_31753185_05A	Cal Sag Channel RM 318 - 319	IL_CS_MVR_16	10	1	42.41
20080305		IL_CS_MVR_20080305_CS_31803190_08A	Cal Sag Channel RM 318 - 319	IL_CS_MVR_16	10	1	85.77
20100223		IL_CS_MVR_20100223_CS_31703180_10A	Cal Sag Channel RM 318 - 319	IL_CS_MVR_16	10	1	2.27
20100223		IL_CS_MVR_20100223_CS_31803190_10A	Cal Sag Channel RM 318 - 319	IL_CS_MVR_16	10	1	76.14
20110104		IL_CS_MVR_20110104_CS_31903200_11A	Cal Sag Channel RM 318 - 319	IL_CS_MVR_16	10	1	4.67
20110105		IL_CS_MVR_20110105_CS_31703180_11A	Cal Sag Channel RM 318 - 319	IL_CS_MVR_16	10	1	3.1
20110208		IL_CS_MVR_20110208_CS_31803190_11A	Cal Sag Channel RM 318 - 319	IL_CS_MVR_16	10	1	73.02
20130116		IL_CS_MVR_20130116_CS_31703180_13A	Cal Sag Channel RM 318 - 319	IL_CS_MVR_16	10	1	3.91
20130117		IL_CS_MVR_20130117_CS_31803190_13A	Cal Sag Channel RM 318 - 319	IL_CS_MVR_16	10	1	66.07
20130117		IL_CS_MVR_20130117_CS_31903200_13A	Cal Sag Channel RM 318 - 319	IL_CS_MVR_16	10	1	5.32
20210203		IL_CS_MVR_20210203_CS_31703190_21A	Cal Sag Channel RM 318 - 319	IL_CS_MVR_16	10	1	61.41
20210203		IL_CS_MVR_20210203_CS_31903210_21A	Cal Sag Channel RM 318 - 319	IL_CS_MVR_16	10	1	13.21
20210302		IL_CS_MVR_20210302_CS_31603180_21B	Cal Sag Channel RM 318 - 319	IL_CS_MVR_16	10	1	5.62
20210302		IL_CS_MVR_20210302_CS_31803200_21B	Cal Sag Channel RM 318 - 319	IL_CS_MVR_16	10	1	81.12
20010206		IL_CS_MVR_20010206_CS_30303200_01A	Cal Sag Channel RM 319 - 320	IL_CS_MVR_17	10	1	66.37
20040114		IL_CS_MVR_20040114_CS_31903200_04A	Cal Sag Channel RM 319 - 320	IL_CS_MVR_17	10	1	73.36
20080211		IL_CS_MVR_20080211_CS_31903200_08A	Cal Sag Channel RM 319 - 320	IL_CS_MVR_17	10	1	73.01
20080305		IL_CS_MVR_20080305_CS_31803190_08A	Cal Sag Channel RM 319 - 320	IL_CS_MVR_17	10	1	1.61
20100211		IL_CS_MVR_20100211_CS_31903200_10A	Cal Sag Channel RM 319 - 320	IL_CS_MVR_17	10	1	69.01
20100223		IL_CS_MVR_20100223_CS_31803190_10A	Cal Sag Channel RM 319 - 320	IL_CS_MVR_17	10	1	5.07
20110104		IL_CS_MVR_20110104_CS_31903200_11A	Cal Sag Channel RM 319 - 320	IL_CS_MVR_17	10	1	66.8
20130117		IL_CS_MVR_20130117_CS_31903200_13A	Cal Sag Channel RM 319 - 320	IL_CS_MVR_17	10	1	57.17
20210203		IL_CS_MVR_20210203_CS_31703190_21A	Cal Sag Channel RM 319 - 320	IL_CS_MVR_17	10	1	17.46
20210203		IL_CS_MVR_20210203_CS_31903210_21A	Cal Sag Channel RM 319 - 320	IL_CS_MVR_17	10	1	60.89
20210302		IL_CS_MVR_20210302_CS_31803200_21B	Cal Sag Channel RM 319 - 320	IL_CS_MVR_17	10	1	69.31
20210302		IL_CS_MVR_20210302_CS_32003220_21B	Cal Sag Channel RM 319 - 320	IL_CS_MVR_17	10	1	3.2
20010206		IL_CS_MVR_20010206_CS_30303200_01A	Cal Sag Channel RM 320 - 321	IL_CS_MVR_18	10	1	2.67
20040113		IL_CS_MVR_20040113_CS_32103220_04A	Cal Sag Channel RM 320 - 321	IL_CS_MVR_18	10	1	1.01
20040114		IL_CS_MVR_20040114_CS_32003210_04A	Cal Sag Channel RM 320 - 321	IL_CS_MVR_18	10	1	84.57
20080211		IL_CS_MVR_20080211_CS_31903200_08A	Cal Sag Channel RM 320 - 321	IL_CS_MVR_18	10	1	10.02
20080304		IL_CS_MVR_20080304_CS_32003210_08A	Cal Sag Channel RM 320 - 321	IL_CS_MVR_18	10	1	67.71
20100211		IL_CS_MVR_20100211_CS_31903200_10A	Cal Sag Channel RM 320 - 321	IL_CS_MVR_18	10	1	5.51
20100211		IL_CS_MVR_20100211_CS_32003210_10A	Cal Sag Channel RM 320 - 321	IL_CS_MVR_18	10	1	76.28
20110104		IL_CS_MVR_20110104_CS_31903200_11A	Cal Sag Channel RM 320 - 321	IL_CS_MVR_18	10	1	7.61
20110104		IL_CS_MVR_20110104_CS_32003210_11A	Cal Sag Channel RM 320 - 321	IL_CS_MVR_18	10	1	69.57
20130117		IL_CS_MVR_20130117_CS_31903200_13A	Cal Sag Channel RM 320 - 321	IL_CS_MVR_18	10	1	1.27
20130129		IL_CS_MVR_20130129_CS_32003210_13A	Cal Sag Channel RM 320 - 321	IL_CS_MVR_18	10	1	61.39
20170131		IL_CS_MVR_20170131_CS_32073222_17A	Cal Sag Channel RM 320 - 321	IL_CS_MVR_18	10	1	20.39
20210203		IL_CS_MVR_20210203_CS_31903210_21A	Cal Sag Channel RM 320 - 321	IL_CS_MVR_18	10	1	62.04
20210203		IL_CS_MVR_20210203_CS_32103230_21A	Cal Sag Channel RM 320 - 321	IL_CS_MVR_18	10	1	18.71
20210302		IL_CS_MVR_20210302_CS_31803200_21B	Cal Sag Channel RM 320 - 321	IL_CS_MVR_18	10	1	2.76
20210302		IL_CS_MVR_20210302_CS_32003220_21B	Cal Sag Channel RM 320 - 321	IL_CS_MVR_18	10	1	74
20040113		IL_CS_MVR_20040113_CS_32103220_04A	Cal Sag Channel RM 321 - 322	IL_CS_MVR_19	10	1	87.45
20080305		IL_CS_MVR_20080305_CS_32103225_08A	Cal Sag Channel RM 321 - 322	IL_CS_MVR_19	10	1	81.85
20100211		IL_CS_MVR_20100211_CS_32003210_10A	Cal Sag Channel RM 321 - 322	IL_CS_MVR_19	10	1	6.04
20110105		IL_CS_MVR_20110105_CS_32103220_11A	Cal Sag Channel RM 321 - 322	IL_CS_MVR_19	10	1	80.87
20110309		IL_CS_MVR_20110309_CS_32203230_11A	Cal Sag Channel RM 321 - 322	IL_CS_MVR_19	10	1	1.94
20120228		IL_CS_MVR_20120228_CS_32103220_12A	Cal Sag Channel RM 321 - 322	IL_CS_MVR_19	10	1	75.86
20130129		IL_CS_MVR_20130129_CS_32103220_13A	Cal Sag Channel RM 321 - 322	IL_CS_MVR_19	10	1	67.68
20170131		IL_CS_MVR_20170131_CS_32073222_17A	Cal Sag Channel RM 321 - 322	IL_CS_MVR_19	10	1	76.35
20180221		IL_CS_MVR_20180221_CS_32203230_18A	Cal Sag Channel RM 321 - 322	IL_CS_MVR_19	10	1	1.49
20210203		IL_CS_MVR_20210203_CS_31903210_21A	Cal Sag Channel RM 321 - 322	IL_CS_MVR_19	10	1	50.77
20210203		IL_CS_MVR_20210203_CS_32103230_21A	Cal Sag Channel RM 321 - 322	IL_CS_MVR_19	10	1	51.88
20210302		IL_CS_MVR_20210302_CS_32003220_21B	Cal Sag Channel RM 321 - 322	IL_CS_MVR_19	10	1	79.75
20210303		IL_CS_MVR_20210303_CS_32203240_21B	Cal Sag Channel RM 321 - 322	IL_CS_MVR_19	10	1	3.32
20010307		IL_CS_MVR_20010307_CS_32203269_01A	Cal Sag Channel RM 322 - 323	IL_CS_MVR_20	10	1	53.54
20040112		IL_CS_MVR_20040112_CS_32203230_04A	Cal Sag Channel RM 322 - 323	IL_CS_MVR_20	10	1	82.14
20080305		IL_CS_MVR_20080305_CS_32103225_08A	Cal Sag Channel RM 322 - 323	IL_CS_MVR_20	10	1	15.06
20110309		IL_CS_MVR_20110309_CS_32203230_11A	Cal Sag Channel RM 322 - 323	IL_CS_MVR_20	10	1	67.89
20130129		IL_CS_MVR_20130129_CS_32103220_13A	Cal Sag Channel RM 322 - 323	IL_CS_MVR_20	10	1	12.85
20130130		IL_CS_MVR_20130130_CS_32203230_13A	Cal Sag Channel RM 322 - 323	IL_CS_MVR_20	10	1	38.49
20170131		IL_CS_MVR_20170131_CS_32073222_17A	Cal Sag Channel RM 322 - 323	IL_CS_MVR_20	10	1	14.89
20180221		IL_CS_MVR_20180221_CS_32203230_18A	Cal Sag Channel RM 322 - 323	IL_CS_MVR_20	10	1	75.36
20210203		IL_CS_MVR_20210203_CS_32103230_21A	Cal Sag Channel RM 322 - 323	IL_CS_MVR_20	10	1	47.43
20210203		IL_CS_MVR_20210203_CS_32303250_21A	Cal Sag Channel RM 322 - 323	IL_CS_MVR_20	10	1	18.64
20210302		IL_CS_MVR_20210302_CS_32003220_21B	Cal Sag Channel RM 322 - 323	IL_CS_MVR_20	10	1	3.74
20210303		IL_CS_MVR_20210303_CS_32203240_21B	Cal Sag Channel RM 322 - 323	IL_CS_MVR_20	10	1	69.73
20010307		IL_CS_MVR_20010307_CS_32203269_01A	Cal Sag Channel RM 323 - 324	IL_CS_MVR_21	10	1	61.29
20040112		IL_CS_MVR_20040112_CS_32203230_04A	Cal Sag Channel RM 323 - 324	IL_CS_MVR_21	10	1	1.27
20040330		IL_CS_MVR_20040330_CS_32303240_04A	Cal Sag Channel RM 323 - 324	IL_CS_MVR_21	10	1	70.65
20110309		IL_CS_MVR_20110309_CS_32303240_11A	Cal Sag Channel RM 323 - 324	IL_CS_MVR_21	10	1	56.71
20180221		IL_CS_MVR_20180221_CS_32203230_18A	Cal Sag Channel RM 323 - 324	IL_CS_MVR_21	10	1	1.63
20180221		IL_CS_MVR_20180221_CS_32303240_18A	Cal Sag Channel RM 323 - 324	IL_CS_MVR_21	10	1	67.99
20210203		IL_CS_MVR_20210203_CS_32303250_21A	Cal Sag Channel RM 323 - 324	IL_CS_MVR_21	10	1	42.66
20210303		IL_CS_MVR_20210303_CS_32203240_21B	Cal Sag Channel RM 323 - 324	IL_CS_MVR_21	10	1	59.82
20210303		IL_CS_MVR_20210303_CS_32403260_21B	Cal Sag Channel RM 323 - 324	IL_CS_MVR_21	10	1	5.41
20010307		IL_CS_MVR_20010307_CS_32203269_01A	Cal Sag Channel RM 324 - 325	IL_CS_MVR_22	10	1	47.99
20031217		IL_CS_MVR_20031217_CS_32403250_03A	Cal Sag Channel RM 324 - 325	IL_CS_MVR_22	10	1	57.83
20110309		IL_CS_MVR_20110309_CS_32403250_11A	Cal Sag Channel RM 324 - 325	IL_CS_MVR_22	10	1	48.89
20180221		IL_CS_MVR_20180221_CS_32303240_18A	Cal Sag Channel RM 324 - 325	IL_CS_MVR_22	10	1	1.41
20180221		IL_CS_MVR_20180221_CS_32403250_18A	Cal Sag Channel RM 324 - 325	IL_CS_MVR_22	10	1	61.38
20210203		IL_CS_MVR_20210203_CS_32303250_21A	Cal Sag Channel RM 324 - 325	IL_CS_MVR_22	10	1	36.52
20210203		IL_CS_MVR_20210203_CS_32503270_21A	Cal Sag Channel RM 324 - 325	IL_CS_MVR_22	10	1	5.06
20210303		IL_CS_MVR_20210303_CS_32203240_21B	Cal Sag Channel RM 324 - 325	IL_CS_MVR_22	10	1	3.09
20210303		IL_CS_MVR_20210303_CS_32403260_21B	Cal Sag Channel RM 324 - 325	IL_CS_MVR_22	10	1	53.27
